CREATED_DATE;TRANSACTION_ID;USER_ID;LOẠI GIAO DỊCH;GIÁ TRỊ GIAO DỊCH;TÊN SẢN PHẨM
2023-05-17;4081;105;Rút;364000000;TÀI KHOẢN TIỀN FINHAY
2023-05-18;4082;616;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-18;4083;683;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-19;4084;443;Nạp;65104000;CHỨNG KHOÁN
2023-05-19;4085;630;Nạp;3194802;TÀI KHOẢN TIỀN FINHAY
2023-05-23;4086;773;Rút;663000;TÀI KHOẢN TIỀN FINHAY
2023-05-23;4087;110;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-24;4088;465;Rút;1324297;CHỨNG KHOÁN
2023-05-25;4089;886;Rút;164285537;TÀI KHOẢN TIỀN FINHAY
2023-05-29;4090;866;Nạp;650000;CHỨNG KHOÁN
2023-05-29;4091;779;Nạp;13000000;TÀI KHOẢN TIỀN FINHAY
2023-05-30;4092;892;Nạp;910000;TÀI KHOẢN TIỀN FINHAY
2023-05-30;4093;44;Nạp;1322646;TÀI KHOẢN TIỀN FINHAY
2023-03-25;4094;958;Nạp;650000;CHỨNG KHOÁN
2023-03-27;4095;1000;Nạp;650000;CHỨNG KHOÁN
2023-03-27;4096;929;Rút;1300000;CHỨNG KHOÁN
2023-03-28;4097;912;Rút;1300000;CHỨNG KHOÁN
2023-03-29;4098;927;Nạp;1300000;CHỨNG KHOÁN
2023-03-29;4099;885;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-03-29;4100;825;Nạp;650000;TÍCH LUỸ
2023-03-30;4101;811;Rút;1300000;CHỨNG KHOÁN
2023-03-30;4102;856;Rút;3900000;TÀI KHOẢN TIỀN FINHAY
2023-03-31;4103;853;Nạp;1300000;CHỨNG KHOÁN
2023-03-31;4104;779;Rút;12350000;TÀI KHOẢN TIỀN FINHAY
2023-04-02;4105;734;Nạp;650000;CHỨNG KHOÁN
2023-04-02;4106;807;Nạp;1300000;TÍCH LUỸ
2023-04-03;4107;981;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-04;4108;682;Rút;1300000;TÍCH LUỸ
2023-04-05;4109;662;Rút;1300000;CHỨNG KHOÁN
2023-04-05;4110;797;Rút;922116;TÀI KHOẢN TIỀN FINHAY
2023-04-05;4111;644;Nạp;650000;TÍCH LUỸ
2023-04-05;4112;670;Nạp;7800000;TÍCH LUỸ
2023-04-06;4113;591;Rút;1950000;CHỨNG KHOÁN
2023-04-06;4114;605;Rút;1300000;CHỨNG KHOÁN
2023-04-06;4115;688;Rút;1300000;CHỨNG KHOÁN
2023-04-06;4116;580;Nạp;650000;CHỨNG KHOÁN
2023-04-07;4117;591;Rút;697476;TÀI KHOẢN TIỀN FINHAY
2023-04-07;4118;729;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-07;4119;849;Nạp;11895000;TÀI KHOẢN TIỀN FINHAY
2023-04-08;4120;558;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-10;4121;517;Nạp;117000000;CHỨNG KHOÁN
2023-04-10;4122;511;Rút;260000000;TÍCH LUỸ
2023-04-10;4123;489;Rút;650000;TÍCH LUỸ
2023-04-10;4124;573;Rút;1300000;TÍCH LUỸ
2023-04-11;4125;987;Rút;390000;CHỨNG KHOÁN
2023-04-11;4126;475;Nạp;650000;CHỨNG KHOÁN
2023-04-11;4127;471;Nạp;650000;CHỨNG KHOÁN
2023-04-11;4128;781;Rút;5837000;TÀI KHOẢN TIỀN FINHAY
2023-04-12;4129;444;Rút;1300000;CHỨNG KHOÁN
2023-04-12;4130;658;Rút;671242;TÀI KHOẢN TIỀN FINHAY
2023-04-12;4131;883;Rút;1508000;TÀI KHOẢN TIỀN FINHAY
2023-04-13;4132;577;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-14;4133;374;Rút;650000;CHỨNG KHOÁN
2023-04-14;4134;651;Nạp;325000;CHỨNG KHOÁN
2023-04-14;4135;768;Nạp;2600000;TÀI KHOẢN TIỀN FINHAY
2023-04-15;4136;355;Rút;780000;CHỨNG KHOÁN
2023-04-16;4137;341;Rút;780000;CHỨNG KHOÁN
2023-04-17;4138;376;Rút;650000;CHỨNG KHOÁN
2023-04-17;4139;308;Nạp;6500000;CHỨNG KHOÁN
2023-04-17;4140;337;Rút;1300000;TÍCH LUỸ
2023-04-18;4141;336;Nạp;6500000;CHỨNG KHOÁN
2023-04-18;4142;762;Nạp;1300000;CHỨNG KHOÁN
2023-04-18;4143;327;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-19;4144;435;Rút;2600000;CHỨNG KHOÁN
2023-04-19;4145;793;Rút;32437145;TÀI KHOẢN TIỀN FINHAY
2023-04-19;4146;474;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-19;4147;271;Rút;5200000;TÍCH LUỸ
2023-04-20;4148;521;Rút;1300000;CHỨNG KHOÁN
2023-04-20;4149;838;Rút;1300000;CHỨNG KHOÁN
2023-04-20;4150;508;Nạp;2600000;CHỨNG KHOÁN
2023-04-20;4151;549;Rút;169000;CHỨNG KHOÁN
2023-04-20;4152;247;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-20;4153;392;Rút;1299220;TÍCH LUỸ
2023-04-21;4154;630;Nạp;6500000;CHỨNG KHOÁN
2023-04-22;4155;293;Nạp;2600000;CHỨNG KHOÁN
2023-04-22;4156;248;Rút;650000;CHỨNG KHOÁN
2023-04-23;4157;370;Nạp;672035;TÀI KHOẢN TIỀN FINHAY
2023-04-24;4158;290;Rút;683761;CHỨNG KHOÁN
2023-04-24;4159;181;Rút;13000000;TÍCH LUỸ
2023-04-25;4160;748;Nạp;650000;TÍCH LUỸ
2023-04-25;4161;203;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-26;4162;924;Rút;650000;CHỨNG KHOÁN
2023-04-26;4163;688;Rút;650000;CHỨNG KHOÁN
2023-04-27;4164;126;Rút;650000;CHỨNG KHOÁN
2023-04-27;4165;191;Nạp;1170000;TÀI KHOẢN TIỀN FINHAY
2023-04-28;4166;371;Nạp;1820000;TÀI KHOẢN TIỀN FINHAY
2023-04-30;4167;105;Nạp;13000000;CHỨNG KHOÁN
2023-05-01;4168;462;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-03;4169;53;Nạp;1300000;CHỨNG KHOÁN
2023-05-03;4170;113;Rút;1950000;CHỨNG KHOÁN
2023-05-03;4171;53;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-05-04;4172;453;Nạp;1300000;CHỨNG KHOÁN
2023-05-04;4173;249;Rút;650000;CHỨNG KHOÁN
2023-05-04;4174;68;Nạp;650000;CHỨNG KHOÁN
2023-05-04;4175;93;Nạp;6500000;CHỨNG KHOÁN
2023-05-04;4176;78;Nạp;1430000;CHỨNG KHOÁN
2023-05-04;4177;311;Rút;1300000;CHỨNG KHOÁN
2023-05-04;4178;45;Nạp;1300000;CHỨNG KHOÁN
2023-05-04;4179;32;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-05-05;4180;122;Nạp;13000000;CHỨNG KHOÁN
2023-05-05;4181;100;Nạp;260000;CHỨNG KHOÁN
2023-05-08;4182;640;Rút;13000000;CHỨNG KHOÁN
2023-05-08;4183;14;Nạp;650000;TÍCH LUỸ
2023-05-09;4184;218;Nạp;6630000;CHỨNG KHOÁN
2023-05-09;4185;341;Rút;11127025;TÀI KHOẢN TIỀN FINHAY
2023-05-10;4186;159;Nạp;650000;CHỨNG KHOÁN
2023-05-10;4187;343;Nạp;13230607;TÀI KHOẢN TIỀN FINHAY
2023-05-10;4188;274;Nạp;1300000;TÍCH LUỸ
2023-05-11;4189;22;Rút;13000000;CHỨNG KHOÁN
2023-05-11;4190;269;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-11;4191;63;Rút;26000000;TÀI KHOẢN TIỀN FINHAY
2023-05-12;4192;365;Rút;661830;TÀI KHOẢN TIỀN FINHAY
2023-05-15;4193;127;Nạp;52000000;CHỨNG KHOÁN
2023-05-16;4194;18;Rút;1300000;CHỨNG KHOÁN
2023-05-16;4195;531;Nạp;4611555;TÀI KHOẢN TIỀN FINHAY
2023-05-17;4196;134;Nạp;7800000;TÀI KHOẢN TIỀN FINHAY
2023-05-19;4197;89;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-19;4198;462;Rút;26650000;TÀI KHOẢN TIỀN FINHAY
2023-05-19;4199;683;Rút;780000;TÀI KHOẢN TIỀN FINHAY
2023-05-20;4200;588;Nạp;6136546;TÀI KHOẢN TIỀN FINHAY
2023-05-20;4201;489;Rút;653211;TÀI KHOẢN TIỀN FINHAY
2023-05-22;4202;25;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-23;4203;465;Nạp;1324297;CHỨNG KHOÁN
2023-05-23;4204;508;Nạp;2600000;TÀI KHOẢN TIỀN FINHAY
2023-05-24;4205;668;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-24;4206;988;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-24;4207;237;Rút;774839;TÀI KHOẢN TIỀN FINHAY
2023-05-25;4208;702;Nạp;2685332;TÀI KHOẢN TIỀN FINHAY
2023-05-25;4209;80;Nạp;652431;TÀI KHOẢN TIỀN FINHAY
2023-05-29;4210;779;Rút;143000000;TÍCH LUỸ
2023-03-23;4211;995;Nạp;3900000;CHỨNG KHOÁN
2023-03-26;4212;939;Nạp;650000;CHỨNG KHOÁN
2023-03-27;4213;939;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-03-28;4214;902;Nạp;650000;CHỨNG KHOÁN
2023-03-28;4215;870;Nạp;5850000;CHỨNG KHOÁN
2023-03-29;4216;962;Nạp;39000000;CHỨNG KHOÁN
2023-03-30;4217;830;Nạp;130000;CHỨNG KHOÁN
2023-03-30;4218;804;Rút;1300000;CHỨNG KHOÁN
2023-03-30;4219;825;Nạp;2600000;CHỨNG KHOÁN
2023-03-30;4220;822;Rút;650000;TÍCH LUỸ
2023-03-31;4221;783;Nạp;1300000;CHỨNG KHOÁN
2023-04-02;4222;730;Nạp;1040000;CHỨNG KHOÁN
2023-04-02;4223;821;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-02;4224;721;Rút;650000;TÍCH LUỸ
2023-04-03;4225;811;Nạp;2033291;CHỨNG KHOÁN
2023-04-03;4226;710;Nạp;650000;CHỨNG KHOÁN
2023-04-03;4227;947;Rút;1300000;CHỨNG KHOÁN
2023-04-04;4228;923;Rút;1012414;CHỨNG KHOÁN
2023-04-04;4229;748;Rút;2600000;TÀI KHOẢN TIỀN FINHAY
2023-04-04;4230;883;Rút;3900000;TÀI KHOẢN TIỀN FINHAY
2023-04-04;4231;980;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-05;4232;640;Rút;13000000;CHỨNG KHOÁN
2023-04-05;4233;649;Nạp;1300000;CHỨNG KHOÁN
2023-04-05;4234;646;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-06;4235;607;Nạp;37223550;HŨ VÀNG
2023-04-06;4236;691;Nạp;19500000;CHỨNG KHOÁN
2023-04-06;4237;713;Rút;13000000;CHỨNG KHOÁN
2023-04-06;4238;630;Nạp;650000;CHỨNG KHOÁN
2023-04-06;4239;981;Rút;520000;CHỨNG KHOÁN
2023-04-06;4240;830;Nạp;1324375;TÀI KHOẢN TIỀN FINHAY
2023-04-06;4241;734;Rút;7150000;TÀI KHOẢN TIỀN FINHAY
2023-04-07;4242;568;Nạp;1300000;TÍCH LUỸ
2023-04-08;4243;728;Nạp;650000;CHỨNG KHOÁN
2023-04-08;4244;552;Nạp;1300000;TÍCH LUỸ
2023-04-09;4245;510;Nạp;1300000;CHỨNG KHOÁN
2023-04-09;4246;523;Nạp;650000;CHỨNG KHOÁN
2023-04-09;4247;741;Nạp;650000;CHỨNG KHOÁN
2023-04-09;4248;525;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-10;4249;965;Nạp;650000;CHỨNG KHOÁN
2023-04-10;4250;573;Rút;1885000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;4251;735;Nạp;6500000;CHỨNG KHOÁN
2023-04-11;4252;707;Nạp;26000000;CHỨNG KHOÁN
2023-04-11;4253;462;Rút;6500000;CHỨNG KHOÁN
2023-04-11;4254;477;Nạp;650000;CHỨNG KHOÁN
2023-04-11;4255;786;Rút;1027000;TÀI KHOẢN TIỀN FINHAY
2023-04-12;4256;499;Nạp;650000;CHỨNG KHOÁN
2023-04-14;4257;377;Rút;520000;CHỨNG KHOÁN
2023-04-14;4258;745;Rút;2600000;CHỨNG KHOÁN
2023-04-15;4259;353;Rút;650000;CHỨNG KHOÁN
2023-04-15;4260;429;Nạp;13000000;CHỨNG KHOÁN
2023-04-15;4261;366;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-16;4262;334;Rút;1300000;TÍCH LUỸ
2023-04-17;4263;320;Nạp;1300000;CHỨNG KHOÁN
2023-04-17;4264;310;Rút;650000;CHỨNG KHOÁN
2023-04-17;4265;348;Rút;650000;CHỨNG KHOÁN
2023-04-17;4266;319;Rút;2600000;TÍCH LUỸ
2023-04-18;4267;282;Rút;650000;CHỨNG KHOÁN
2023-04-18;4268;707;Rút;2600000;CHỨNG KHOÁN
2023-04-18;4269;437;Rút;1417000;TÀI KHOẢN TIỀN FINHAY
2023-04-19;4270;685;Rút;6500000;CHỨNG KHOÁN
2023-04-19;4271;881;Rút;650000;CHỨNG KHOÁN
2023-04-19;4272;271;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-19;4273;271;Nạp;6500000;TÍCH LUỸ
2023-04-20;4274;260;Rút;3900000;CHỨNG KHOÁN
2023-04-21;4275;640;Nạp;6500000;CHỨNG KHOÁN
2023-04-22;4276;238;Rút;650000;CHỨNG KHOÁN
2023-04-22;4277;290;Nạp;683371;TÀI KHOẢN TIỀN FINHAY
2023-04-22;4278;901;Rút;65000;TÀI KHOẢN TIỀN FINHAY
2023-04-23;4279;254;Nạp;1300000;CHỨNG KHOÁN
2023-04-23;4280;227;Rút;650000;CHỨNG KHOÁN
2023-04-23;4281;206;Rút;1300000;CHỨNG KHOÁN
2023-04-24;4282;652;Nạp;24700000;TÀI KHOẢN TIỀN FINHAY
2023-04-24;4283;476;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-24;4284;390;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-25;4285;745;Rút;1300000;CHỨNG KHOÁN
2023-04-25;4286;789;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-26;4287;185;Rút;2600000;CHỨNG KHOÁN
2023-04-26;4288;153;Rút;13000000;CHỨNG KHOÁN
2023-04-26;4289;168;Rút;650000;CHỨNG KHOÁN
2023-04-26;4290;264;Nạp;2600000;CHỨNG KHOÁN
2023-04-27;4291;151;Nạp;1300000;CHỨNG KHOÁN
2023-04-27;4292;363;Rút;1300000;CHỨNG KHOÁN
2023-04-27;4293;703;Rút;650000;TÍCH LUỸ
2023-04-28;4294;436;Nạp;2600000;CHỨNG KHOÁN
2023-04-28;4295;146;Rút;32500000;CHỨNG KHOÁN
2023-04-28;4296;346;Nạp;6653803;TÀI KHOẢN TIỀN FINHAY
2023-04-29;4297;122;Nạp;6500000;CHỨNG KHOÁN
2023-04-30;4298;101;Nạp;650000;CHỨNG KHOÁN
2023-04-30;4299;681;Nạp;1300000;TÍCH LUỸ
2023-05-01;4300;924;Rút;663000;TÍCH LUỸ
2023-05-01;4301;901;Nạp;3524326;TÀI KHOẢN TIỀN FINHAY
2023-05-01;4302;583;Nạp;1304862;TÀI KHOẢN TIỀN FINHAY
2023-05-02;4303;69;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-02;4304;86;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-03;4305;69;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-04;4306;587;Rút;9295000;CHỨNG KHOÁN
2023-05-04;4307;64;Nạp;1300000;CHỨNG KHOÁN
2023-05-04;4308;683;Nạp;6500000;TÍCH LUỸ
2023-05-04;4309;453;Nạp;2319577;TÍCH LUỸ
2023-05-05;4310;313;Rút;1300000;CHỨNG KHOÁN
2023-05-05;4311;180;Nạp;2020135;TÀI KHOẢN TIỀN FINHAY
2023-05-05;4312;192;Rút;10400000;TÀI KHOẢN TIỀN FINHAY
2023-05-06;4313;14;Rút;650000;TÍCH LUỸ
2023-05-07;4314;640;Rút;20800000;TÀI KHOẢN TIỀN FINHAY
2023-05-08;4315;8;Rút;1300000;CHỨNG KHOÁN
2023-05-09;4316;47;Rút;5200000;CHỨNG KHOÁN
2023-05-09;4317;181;Nạp;13000000;TÀI KHOẢN TIỀN FINHAY
2023-05-09;4318;881;Rút;390000000;TÀI KHOẢN TIỀN FINHAY
2023-05-10;4319;729;Rút;8385000;TÀI KHOẢN TIỀN FINHAY
2023-05-10;4320;604;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-10;4321;604;Rút;650000;TÍCH LUỸ
2023-05-11;4322;346;Rút;13191945;TÀI KHOẢN TIỀN FINHAY
2023-05-11;4323;269;Rút;38398477;TÀI KHOẢN TIỀN FINHAY
2023-05-12;4324;309;Rút;764400;TÀI KHOẢN TIỀN FINHAY
2023-05-12;4325;511;Rút;13894764;TÀI KHOẢN TIỀN FINHAY
2023-05-12;4326;302;Nạp;2354768;TÀI KHOẢN TIỀN FINHAY
2023-05-12;4327;955;Rút;655057;TÍCH LUỸ
2023-05-13;4328;10;Rút;1300000;CHỨNG KHOÁN
2023-05-13;4329;174;Rút;1872000;TÀI KHOẢN TIỀN FINHAY
2023-05-14;4330;450;Rút;17501913;TÀI KHOẢN TIỀN FINHAY
2023-05-15;4331;86;Rút;650000;TÍCH LUỸ
2023-05-16;4332;96;Nạp;650000;CHỨNG KHOÁN
2023-05-16;4333;894;Rút;650000;CHỨNG KHOÁN
2023-05-16;4334;127;Nạp;52000000;TÀI KHOẢN TIỀN FINHAY
2023-05-16;4335;323;Rút;3914586;TÀI KHOẢN TIỀN FINHAY
2023-05-17;4336;84;Nạp;2600000;CHỨNG KHOÁN
2023-05-17;4337;74;Rút;2600000;CHỨNG KHOÁN
2023-05-17;4338;90;Rút;650000;CHỨNG KHOÁN
2023-05-17;4339;553;Nạp;754338;TÀI KHOẢN TIỀN FINHAY
2023-05-17;4340;251;Nạp;1229267;TÀI KHOẢN TIỀN FINHAY
2023-05-17;4341;582;Nạp;6640153;TÀI KHOẢN TIỀN FINHAY
2023-05-17;4342;2;Rút;2643342;TÀI KHOẢN TIỀN FINHAY
2023-05-17;4343;73;Nạp;77171757;TÀI KHOẢN TIỀN FINHAY
2023-05-18;4344;159;Rút;1248403;TÀI KHOẢN TIỀN FINHAY
2023-05-18;4345;240;Nạp;68309605;TÀI KHOẢN TIỀN FINHAY
2023-05-19;4346;145;Rút;671255;TÀI KHOẢN TIỀN FINHAY
2023-05-20;4347;93;Rút;12082174;TÀI KHOẢN TIỀN FINHAY
2023-05-21;4348;816;Nạp;12779455;TÀI KHOẢN TIỀN FINHAY
2023-05-23;4349;300;Nạp;130000;CHỨNG KHOÁN
2023-05-23;4350;229;Rút;26000000;TÀI KHOẢN TIỀN FINHAY
2023-05-24;4351;40;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-24;4352;517;Rút;130896714;TÀI KHOẢN TIỀN FINHAY
2023-05-27;4353;578;Nạp;949000;CHỨNG KHOÁN
2023-05-29;4354;506;Rút;3064360;TÀI KHOẢN TIỀN FINHAY
2023-03-23;4355;999;Nạp;650000;CHỨNG KHOÁN
2023-03-23;4356;999;Rút;650000;CHỨNG KHOÁN
2023-03-24;4357;982;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-03-27;4358;890;Rút;650000;CHỨNG KHOÁN
2023-03-27;4359;912;Rút;650000;CHỨNG KHOÁN
2023-03-28;4360;869;Rút;650000;CHỨNG KHOÁN
2023-03-28;4361;894;Nạp;650000;CHỨNG KHOÁN
2023-03-28;4362;876;Rút;650000;CHỨNG KHOÁN
2023-03-28;4363;880;Rút;650000;CHỨNG KHOÁN
2023-03-28;4364;858;Rút;650000;CHỨNG KHOÁN
2023-03-28;4365;894;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-03-28;4366;869;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-03-28;4367;883;Nạp;3900000;TÍCH LUỸ
2023-03-29;4368;840;Nạp;130000;CHỨNG KHOÁN
2023-03-29;4369;837;Nạp;650000;CHỨNG KHOÁN
2023-03-29;4370;926;Rút;10400000;CHỨNG KHOÁN
2023-03-30;4371;993;Rút;6500000;CHỨNG KHOÁN
2023-03-30;4372;819;Nạp;1300000;CHỨNG KHOÁN
2023-03-30;4373;833;Rút;5200000;TÍCH LUỸ
2023-03-30;4374;884;Rút;650000;TÍCH LUỸ
2023-03-30;4375;884;Nạp;650000;TÍCH LUỸ
2023-03-31;4376;960;Nạp;39000000;TÍCH LUỸ
2023-03-31;4377;925;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-02;4378;723;Rút;1300000;CHỨNG KHOÁN
2023-04-03;4379;718;Rút;2600000;TÍCH LUỸ
2023-04-03;4380;708;Rút;13000000;TÀI KHOẢN TIỀN FINHAY
2023-04-04;4381;660;Nạp;6500000;CHỨNG KHOÁN
2023-04-04;4382;674;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-05;4383;748;Nạp;9100000;CHỨNG KHOÁN
2023-04-05;4384;630;Nạp;650000;CHỨNG KHOÁN
2023-04-05;4385;951;Rút;2600000;TÀI KHOẢN TIỀN FINHAY
2023-04-05;4386;949;Nạp;2470000;TÀI KHOẢN TIỀN FINHAY
2023-04-06;4387;607;Rút;36140000;HŨ VÀNG
2023-04-06;4388;571;Rút;1300000;CHỨNG KHOÁN
2023-04-06;4389;608;Rút;1300000;CHỨNG KHOÁN
2023-04-06;4390;590;Nạp;650000;CHỨNG KHOÁN
2023-04-06;4391;716;Rút;2860000;CHỨNG KHOÁN
2023-04-06;4392;981;Rút;1950000;TÀI KHOẢN TIỀN FINHAY
2023-04-06;4393;725;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-07;4394;583;Nạp;2600000;CHỨNG KHOÁN
2023-04-07;4395;777;Rút;676000;TÀI KHOẢN TIỀN FINHAY
2023-04-09;4396;514;Rút;650000;CHỨNG KHOÁN
2023-04-09;4397;718;Rút;13000000;TÍCH LUỸ
2023-04-09;4398;511;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-10;4399;630;Nạp;6500000;CHỨNG KHOÁN
2023-04-10;4400;638;Nạp;26000000;CHỨNG KHOÁN
2023-04-10;4401;732;Nạp;5200000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;4402;477;Rút;650000;CHỨNG KHOÁN
2023-04-11;4403;567;Rút;1300000;CHỨNG KHOÁN
2023-04-11;4404;482;Nạp;650000;TÍCH LUỸ
2023-04-11;4405;644;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;4406;802;Rút;3900000;TÀI KHOẢN TIỀN FINHAY
2023-04-12;4407;490;Nạp;650000;CHỨNG KHOÁN
2023-04-12;4408;518;Rút;650000;CHỨNG KHOÁN
2023-04-12;4409;441;Rút;650000;CHỨNG KHOÁN
2023-04-12;4410;456;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-12;4411;728;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-12;4412;960;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-13;4413;411;Rút;650000;CHỨNG KHOÁN
2023-04-13;4414;670;Nạp;3900000;TÀI KHOẢN TIỀN FINHAY
2023-04-14;4415;450;Rút;6500000;CHỨNG KHOÁN
2023-04-14;4416;950;Rút;650000;CHỨNG KHOÁN
2023-04-14;4417;382;Nạp;650000;CHỨNG KHOÁN
2023-04-14;4418;375;Rút;6500000;CHỨNG KHOÁN
2023-04-14;4419;621;Nạp;6630000;TÀI KHOẢN TIỀN FINHAY
2023-04-14;4420;716;Rút;3085199;TÀI KHOẢN TIỀN FINHAY
2023-04-15;4421;357;Rút;1300000;CHỨNG KHOÁN
2023-04-15;4422;360;Rút;6500000;TÍCH LUỸ
2023-04-15;4423;715;Rút;650000;TÍCH LUỸ
2023-04-16;4424;738;Nạp;1300000;CHỨNG KHOÁN
2023-04-16;4425;344;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-16;4426;351;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-17;4427;847;Nạp;650000;CHỨNG KHOÁN
2023-04-17;4428;312;Rút;13000000;CHỨNG KHOÁN
2023-04-17;4429;608;Nạp;1430000;TÀI KHOẢN TIỀN FINHAY
2023-04-18;4430;303;Rút;650000;CHỨNG KHOÁN
2023-04-18;4431;286;Rút;650000;CHỨNG KHOÁN
2023-04-18;4432;307;Nạp;650000;CHỨNG KHOÁN
2023-04-18;4433;951;Nạp;4865250;TÀI KHOẢN TIỀN FINHAY
2023-04-18;4434;793;Rút;10855468;TÀI KHOẢN TIỀN FINHAY
2023-04-19;4435;479;Rút;650000;CHỨNG KHOÁN
2023-04-19;4436;910;Rút;2600000;CHỨNG KHOÁN
2023-04-19;4437;343;Nạp;3120000;CHỨNG KHOÁN
2023-04-19;4438;302;Rút;650000;CHỨNG KHOÁN
2023-04-19;4439;354;Nạp;650000;TÍCH LUỸ
2023-04-20;4440;549;Rút;733265;CHỨNG KHOÁN
2023-04-20;4441;244;Rút;1300000;CHỨNG KHOÁN
2023-04-20;4442;336;Nạp;4160000;TÀI KHOẢN TIỀN FINHAY
2023-04-21;4443;652;Rút;25350000;CHỨNG KHOÁN
2023-04-21;4444;288;Nạp;2600000;TÍCH LUỸ
2023-04-22;4445;208;Rút;650000;CHỨNG KHOÁN
2023-04-23;4446;284;Nạp;13000000;CHỨNG KHOÁN
2023-04-24;4447;181;Nạp;650000;CHỨNG KHOÁN
2023-04-24;4448;186;Rút;2600000;CHỨNG KHOÁN
2023-04-25;4449;244;Nạp;1287000;TÀI KHOẢN TIỀN FINHAY
2023-04-25;4450;162;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-25;4451;177;Rút;3900000;TÀI KHOẢN TIỀN FINHAY
2023-04-25;4452;881;Rút;32500000;TÀI KHOẢN TIỀN FINHAY
2023-04-26;4453;381;Nạp;390000;CHỨNG KHOÁN
2023-04-26;4454;160;Rút;650000;CHỨNG KHOÁN
2023-04-26;4455;806;Rút;39000000;TÍCH LUỸ
2023-04-27;4456;222;Nạp;178919;CHỨNG KHOÁN
2023-04-28;4457;838;Rút;1304862;CHỨNG KHOÁN
2023-04-28;4458;709;Rút;13000000;TÀI KHOẢN TIỀN FINHAY
2023-04-28;4459;681;Rút;1304862;TÀI KHOẢN TIỀN FINHAY
2023-04-29;4460;641;Rút;4251000;TÀI KHOẢN TIỀN FINHAY
2023-05-01;4461;93;Nạp;5200000;CHỨNG KHOÁN
2023-05-01;4462;116;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-05-01;4463;568;Rút;11700000;TÀI KHOẢN TIỀN FINHAY
2023-05-02;4464;80;Nạp;650000;CHỨNG KHOÁN
2023-05-02;4465;112;Rút;650000;CHỨNG KHOÁN
2023-05-02;4466;257;Rút;13000000;TÀI KHOẢN TIỀN FINHAY
2023-05-03;4467;860;Rút;26000000;TÀI KHOẢN TIỀN FINHAY
2023-05-04;4468;220;Rút;1300000;CHỨNG KHOÁN
